user_id,fix_location_state,fix_age
1719,sg,10
170395,britishcolumbia,10
102346,newjersey,10
158285,indiana,10
206294,california,40
245373,michigan,30
47243,nordrheinwestfalen,10
240049,princeedwardisland,30
75488,oregon,10
1721,ontario,30
46163,maryland,40
48319,ontario,20
130347,rhodeisland,10
198924,milano,30
247870,tennessee,50
261219,bayern,40
267897,kentucky,50
1723,connecticut,50
129255,castillayleon,30
185023,valencia,30
220974,castillaylen,30
25853,scotland,30
55247,newsouthwales,10
163586,england,10
255295,espaa,30
15150,aragn,30
22192,espaa,35
70796,espaa,30
139884,barcelona,40
272157,valencia,30
15421,sevilla,50
150762,espaa,30
179915,espaa,30
2515,tarragona,40
28636,mallorca,35
44944,madrid,50
1730,texas,35
22167,pennsylvania,35
30756,california,10
47207,georgia,10
55653,texas,30
59424,california,10
76208,california,10
76790,newhampshire,30
101505,ontario,50
102782,georgia,40
121975,ohio,50
122512,minnesota,35
126768,texas,35
132398,indiana,100
145924,maryland,10
146172,england,35
152906,florida,30
195394,california,10
198100,newjersey,50
208288,california,10
221921,california,10
226211,florida,10
259757,georgia,30
50566,michigan,30
182381,california,100
196736,louisiana,10
115291,canterbury,10
30751,alberta,10
34599,ontario,10
73899,connecticut,10
108590,virginia,10
135932,pennsylvania,10
149799,california,50
160808,california,20
192721,colorado,50
192733,ohio,100
196906,nebraska,100
202128,wyoming,10
204040,england,10
218126,montana,50
220776,pennsylvania,30
232894,alaska,50
255920,ontario,10
258096,florida,10
262012,michigan,100
263490,washington,100
28105,georgia,40
28259,ohio,10
36952,california,100
43346,california,10
121988,newyork,50
129119,massachusetts,100
158034,florida,40
169718,southcarolina,50
171038,newbrunswick,40
174753,newyork,50
207912,florida,35
218696,colorado,40
231207,kentucky,10
252538,michigan,10
47836,georgia,40
79648,alabama,100
174021,pennsylvania,30
200415,alberta,30
223132,texas,50
230890,louisiana,100
246338,california,35
257975,rhodeisland,30
179793,virginia,40
251102,oklahoma,30
256412,connecticut,35
167743,ontario,100
113277,indiana,30
162920,virginia,10
45218,newyork,50
108351,wisconsin,100
143411,pennsylvania,100
156462,pennsylvania,100
236977,finleyville,10
180989,newyork,10
45642,california,10
226447,california,10
242248,texas,30
206217,nordrheinwestfalen,30
214436,connecticut,40
269774,newbrunswick,50
92706,saskatchewan,10
269466,illinois,10
53068,georgia,10
193683,northcarolina,40
209542,washington,40
236455,georgia,10
55779,texas,50
151927,california,10
228136,georgia,10
242822,britishcolumbia,30
29907,pennsylvania,10
62923,texas,10
90134,michigan,35
98898,connecticut,10
131290,mississippi,30
145329,maryland,10
164823,wisconsin,40
168249,massachusetts,10
177623,england,10
190305,florida,10
217887,california,10
245897,california,100
266044,missouri,10
130807,newyork,10
16713,britishcolumbia,10
55121,britishcolumbia,10
54638,california,100
59313,ontario,35
70020,california,10
154419,california,10
244208,newjersey,10
266671,california,10
276878,newyork,10
72352,pontevedra,50
155091,newhampshire,40
28076,missouri,30
157116,florida,40
276709,westvirginia,40
107007,indiana,10
187260,virginia,100
244098,tennessee,10
247015,missouri,40
24150,tennessee,10
101614,indiana,10
80480,newmexico,35
152279,florida,35
106216,ohio,35
225499,kansas,30
196178,hawaii,30
278767,texas,10
3418,california,20
5207,indiana,35
7072,northdakota,20
7482,westvirginia,50
9490,scotland,20
14982,california,10
16019,ohio,10
19803,california,10
22688,newmexico,10
23181,california,50
24215,louisiana,30
26751,maine,100
27664,california,30
29677,washington,20
30491,florida,10
31785,ohio,10
31922,georgia,40
36802,northcarolina,50
47254,connecticut,10
55933,california,50
63133,california,100
63976,california,40
64344,massachusetts,10
67945,newyork,30
74997,arkansas,35
78447,virginia,50
81359,alberta,30
81899,wisconsin,30
86277,newjersey,10
90431,idaho,100
93025,colorado,50
94485,louisiana,30
100354,tennessee,100
101684,ohio,10
102891,nevada,20
105068,georgia,20
109412,oregon,10
116095,newyork,10
116705,tennessee,10
119274,california,10
127511,missouri,10
129550,california,10
144391,florida,40
144690,california,10
158127,georgia,50
164986,colorado,10
167625,ohio,30
175092,california,20
182505,california,50
182954,indiana,10
183832,minnesota,10
185608,colorado,30
185834,california,10
185933,california,10
186143,california,10
186203,california,10
186242,california,10
191896,georgia,40
195123,california,10
196119,vstragtaland,10
200323,iowa,20
204092,illinois,30
207922,california,30
211420,pennsylvania,10
216147,missouri,10
229607,kentucky,20
232832,california,20
233052,somewhereinthedesert,10
237412,pennsylvania,10
245572,seoul,30
247057,michigan,30
265439,rs,35
266666,florida,10
268268,oregon,50
273934,missouri,10
273993,massachusetts,30
278162,pennsylvania,10
5452,california,30
70198,california,10
115900,missouri,30
213707,saskatchewan,35
43028,alberta,30
114315,minnesota,30
33405,california,35
172499,tehran,50
192796,california,10
136362,idaho,40
152136,colorado,35
226995,california,10
226003,oklahoma,100
27321,ohio,10
130353,maryland,40
136306,southcarolina,40
230089,texas,30
114654,california,10
13026,britishcolumbia,35
31144,florida,10
172636,newyork,30
228540,westvirginia,10
59763,california,50
59881,newyork,30
254048,georgia,10
1745,iowa,10
30402,ontario,10
98774,illinois,10
145969,michigan,10
91249,colorado,10
75177,indiana,10
172588,newbrunswick,50
5127,emiliaromagna,35
90936,lombardia,10
112884,emiliaromagna,50
135090,abruzzo,35
135091,lazio,10
239735,lazioesicilia,30
242350,lombardia,10
2442,piemonte,30
42543,emiliaromagna,30
131747,veneto,30
139513,lombardia,10
142204,lombardia,10
197304,veneto,35
206583,veneto,10
1759,florida,30
72470,ohio,40
130574,nordrheinwestfalen,35
144965,texas,100
246449,ontario,40
1762,toscana,10
16267,toscana,50
198165,campania,30
71600,valencia,30
170314,catalunya,35
254839,asturias,10
1775,newmexico,20
2312,virginia,10
57037,virginia,50
78673,oklahoma,10
140635,ontario,20
151777,nevada,20
274779,massachusetts,10
1782,california,10
19491,washington,10
76569,illinois,30
254038,georgia,35
24183,california,10
137644,oregon,50
168098,massachusetts,10
1791,pennsylvania,10
195350,maryland,10
49920,britishcolumbia,10
94333,alberta,30
264329,illinois,30
2485,virginia,10
59266,virginia,20
34242,england,100
51099,kildare,100
98159,britishcolumbia,100
107697,england,50
184934,southaustralia,100
253115,southaustralia,100
266371,southaustralia,10
272674,california,50
277470,england,50
17789,iledefrance,30
206768,iledefrance,30
229180,vaud,20
1799,trentinoaltoadige,10
1802,newyork,50
14355,florida,10
72343,na,10
100894,washington,10
196623,illinois,20
28795,washington,10
30980,alabama,50
41383,pennsylvania,10
57013,virginia,10
63878,victoria,30
69440,michigan,100
70908,california,10
116543,newyork,10
128109,texas,50
172713,newyork,10
191002,california,10
192729,wyoming,10
211929,lisboa,30
219694,ontario,10
221973,california,10
227773,california,10
268661,maine,100
87326,barcelona,40
87776,andaluca,35
139417,lisboa,30
1807,hessen,10
81481,nordrheinwestfalen,35
27540,michigan,20
32450,tennessee,20
37708,michigan,20
91065,massachusetts,10
130036,michigan,20
160341,britishcolumbia,10
166122,michigan,20
196434,michigan,20
220459,louisiana,20
26774,california,10
144230,virginia,10
168171,florida,10
266133,missouri,10
268939,florida,50
231859,newyork,100
190537,nevada,10
80693,illinois,30
51669,britishcolumbia,10
101007,colorado,50
126273,oregon,10
192392,ontario,50
42969,virginia,10
150693,minnesota,10
161346,california,10
164847,kentucky,35
237882,minnesota,10
248209,manitoba,100
254783,ontario,30
1813,ontario,10
152212,colorado,20
195321,california,30
213096,california,10
218679,england,10
231425,pennsylvania,10
245907,illinois,30
1835,kualalumpur,10
103911,kualalumpur,40
129946,malaysia,10
1838,newyork,10
34181,northcarolina,10
61375,florida,50
185477,california,100
229576,michigan,30
235548,illinois,20
4980,colorado,30
92918,britishcolumbia,100
117050,ohio,10
182266,na,30
210975,arizona,10
226522,virginia,10
253063,iowa,10
91826,oklahoma,30
1841,dc,10
5741,california,30
34657,michigan,100
37267,nevada,50
118344,arizona,10
204304,california,10
256382,missouri,50
1844,schleswigholstein,40
69918,schleswigholstein,10
111760,vaud,10
1846,alsace,30
36945,uusimaa,10
55197,victoria,40
75747,england,30
162297,victoria,10
170064,nordrheinwestfalen,10
205990,wales,20
225208,victoria,10
229196,england,35
253099,nordrheinwestfalen,30
26916,idaho,40
27728,illinois,35
55781,texas,40
265264,california,10
14538,alaska,20
13380,ohio,20
19549,newjersey,10
19760,southcarolina,30
23799,ohio,10
28975,northcarolina,10
31039,florida,10
40865,pennsylvania,35
41105,ontario,10
55359,newjersey,10
69023,england,30
70573,ohio,10
74221,louisiana,20
80201,newjersey,40
80510,tennessee,10
86055,california,10
88668,louisiana,20
94979,texas,10
103319,virginia,10
104646,illinois,20
107191,texas,10
119884,california,20
126746,england,10
134078,newmexico,30
134841,michigan,10
135029,michigan,10
137729,newjersey,100
138932,newjersey,10
139890,ohio,50
142056,newjersey,10
147239,california,20
150899,southcarolina,10
164143,oceanport,10
169161,ohio,10
176846,illinois,20
177870,texas,10
189220,oklahoma,10
189951,connecticut,10
196630,illinois,40
199393,washington,40
213999,colorado,10
214835,ohio,10
222597,california,10
228181,texas,10
243088,oklahoma,20
249895,california,10
251408,ohio,30
265339,kentucky,20
267645,utah,20
272324,california,10
51919,maryland,10
52671,california,10
53623,ohio,10
65252,england,10
86437,oklahoma,20
94383,england,20
117413,california,10
140829,florida,10
143763,maryland,10
149825,california,100
155771,oregon,35
162153,ohio,30
217433,florida,20
228225,newyork,10
239786,ohio,10
6011,michigan,20
14014,illinois,40
15361,england,40
16538,washington,10
43450,lombardia,10
47987,northcarolina,40
61023,newjersey,10
76070,laguna,30
77161,nordrheinwestfalen,10
89493,ontario,100
105837,arizona,10
109146,newyork,10
110208,virginia,30
116367,england,30
133418,texas,35
141322,pennsylvania,30
142709,arizona,10
149116,england,10
162496,victoria,40
178456,newyork,10
189544,britishcolumbia,10
193337,wisconsin,10
194568,michigan,20
196668,tennessee,30
204401,washington,10
214588,ohio,40
223795,maryland,35
227072,michigan,10
229658,georgia,30
231795,michigan,100
236731,ontario,100
238472,saskatchewan,100
250477,maryland,40
268492,illinois,40
270977,washington,40
273564,massachusetts,30
276369,np,50
6893,georgia,30
9974,california,10
11797,texas,35
37444,texas,30
47913,florida,40
56875,california,30
82371,england,30
100590,illinois,30
145711,indiana,20
173927,california,10
192607,michigan,10
212465,california,10
220013,california,30
220613,alaska,10
227879,indiana,10
81331,southdakota,30
12330,saopaulo,35
21964,minnesota,50
67319,ohio,10
75568,britishcolumbia,10
209754,ontario,10
224373,florida,35
228041,tennessee,20
274895,washington,10
277257,california,10
24697,california,50
100806,florida,50
130396,newfoundland,40
13896,california,10
27598,vermont,10
33898,pennsylvania,10
150767,connecticut,100
12646,alaska,30
37332,missouri,20
137222,florida,30
218403,illinois,20
20768,minnesota,10
30587,virginia,10
142241,california,20
150280,california,50
212151,michigan,100
227054,idaho,30
256729,kentucky,30
52816,alberta,35
81734,newmexico,35
97921,washington,10
104715,florida,30
119993,wisconsin,10
123566,newjersey,40
125440,newjersey,100
162004,pennsylvania,35
171602,washington,40
263159,maryland,30
36963,georgia,100
50859,tennessee,30
71762,minnesota,10
81443,newmexico,10
230211,victoria,30
58459,colorado,10
132371,delaware,100
179444,texas,100
267600,california,50
134331,newyork,30
15081,otago,30
31714,sevenmilebeach,100
34741,illinois,10
45326,michigan,10
69022,georgia,100
82053,florida,50
86438,california,40
91054,rhodeisland,20
91268,texas,10
163584,newjersey,10
178625,california,10
190321,tennessee,100
196553,wisconsin,10
229344,newyork,30
42178,california,10
54751,newjersey,30
139755,louisiana,100
224203,washington,10
241205,florida,10
126588,ontario,50
170436,newjersey,10
89481,minnesota,50
2326,porto,30
12972,newjersey,35
14116,texas,35
24153,california,100
34998,massachusetts,35
36972,britishcolumbia,20
46297,illinois,40
46834,newfoundland,30
51451,newyork,100
55399,newyork,35
62471,ontario,35
72673,california,10
115081,michigan,10
124200,northcarolina,30
125484,na,35
155836,zuidholland,10
155878,ontario,10
204250,ontario,30
209257,australiancapitalterritory,10
212331,illinois,20
219374,southcarolina,50
225498,britishcolumbia,10
228064,northcarolina,100
233084,michigan,30
234903,california,10
236300,britishcolumbia,20
243949,england,30
252335,arizona,35
256103,california,10
256892,northcarolina,10
264248,missouri,30
274227,britishcolumbia,10
277036,lisboa,30
61984,california,30
262634,newyork,20
267898,alaska,10
5151,madrid,30
8955,newyork,50
20834,england,10
39063,pennsylvania,10
40916,virginia,10
55973,california,10
67337,california,10
74893,england,10
77536,oregon,50
80198,maryland,35
86802,alabama,10
90726,washington,10
93129,california,20
102532,espaa,100
103790,wicklow,40
104871,illinois,30
105664,washington,10
108854,northcarolina,35
116115,england,10
118650,texas,10
126695,illinois,35
158232,utah,20
165793,kentucky,20
167187,california,10
207192,california,30
209142,kansas,20
209178,texas,10
210852,texas,10
213452,maryland,10
214654,california,10
218490,ontario,10
223873,utah,40
226564,georgia,20
231612,florida,30
235876,oregon,20
238528,wisconsin,10
244106,ohio,100
245062,texas,10
255794,louisiana,10
271853,ny,10
272263,illinois,10
1850,newsouthwales,10
12828,england,10
29342,gelderland,40
104448,ohio,30
269847,hessen,35
1859,newbrunswick,10
42439,iledefrance,100
71837,southaustralia,100
61538,newmexico,10
92325,colorado,50
107927,alberta,10
190907,colorado,10
261791,britishcolumbia,100
36137,nordrheinwestfalen,10
64165,mecklenburgvorpommern,40
133375,niedersachsen,100
141203,hamburg,40
141678,nordrheinwestfalen,20
194957,schleswigholstein,50
1869,newjersey,30
22722,florida,50
36458,california,20
44368,minnesota,100
64779,britishcolumbia,10
100251,northcarolina,50
112335,newyork,50
181616,newmexico,50
202918,california,35
253243,florida,20
258233,queensland,30
259775,california,100
265673,texas,10
136407,tennessee,10
1878,noordbrabant,10
1881,newyork,35
116911,maine,10
232332,california,100
1888,ontario,10
1891,oregon,10
30358,florida,10
53680,oregon,10
112102,oregon,35
169843,britishcolumbia,10
186716,arizona,10
240998,oregon,10
3206,vizcaya,30
4973,ontario,30
18025,hawaii,10
25456,washington,50
36710,texas,10
38053,california,40
39325,ohio,50
40541,texas,10
45270,california,10
52751,wyoming,10
57734,massachusetts,10
58958,ohio,10
59423,connecticut,50
59739,england,40
63369,virginia,50
64112,california,40
64723,maryland,10
65414,newyork,10
65890,ca,10
71364,indiana,30
94041,ontario,10
113045,iowa,30
113687,ohio,10
115171,oregon,50
115428,texas,10
121173,illinois,50
123221,newjersey,10
123467,missouri,50
125336,california,10
138193,newmexico,10
139061,missouri,10
139396,oregon,10
140894,oregon,50
145177,arizona,10
148153,groningen,30
149511,berlin,10
152625,california,50
152928,wisconsin,30
154787,texas,100
155559,vermont,40
161390,virginia,30
172168,texas,35
177152,wisconsin,10
185390,ohio,100
187035,dc,10
187290,michigan,100
189210,oklahoma,30
193886,haidian,40
200388,england,10
202712,michigan,100
209446,florida,30
219587,california,50
219852,tennessee,10
220435,queensland,10
230476,texas,10
241567,michigan,10
242077,virginia,10
246391,northcarolina,10
253033,california,100
256327,southcarolina,10
256678,oregon,35
270045,massachusetts,10
270266,tennessee,10
271038,california,10
273926,massachusetts,10
275953,michigan,10
276094,newmexico,50
277756,louisiana,20
277798,louisiana,20
56049,massachusetts,40
110054,ohio,10
160237,novascotia,20
206172,oklahoma,30
216345,pennsylvania,10
149133,pennsylvania,10
231766,california,10
1901,britishcolumbia,10
169268,quebec,50
112620,maryland,10
162610,arizona,30
30791,rhodeisland,10
34034,ohio,30
36307,michigan,10
42171,texas,100
46199,killdevilshills,100
56986,vermont,10
68995,indiana,10
74813,tennessee,10
80581,victoria,40
99770,california,40
107990,northcarolina,10
115551,california,10
127738,massachusetts,30
128606,kansas,35
143866,rheinlandpfalz,50
178104,kansas,10
184647,california,100
202470,florida,40
204478,britishcolumbia,100
209438,illinois,10
214217,california,10
230930,arizona,35
235369,illinois,20
242448,newjersey,10
247745,rhodeisland,10
253403,newsouthwales,30
271567,texas,100
157599,northcarolina,10
28688,ohio,40
151737,washington,10
62904,canterbury,10
238734,california,30
89024,california,30
101082,michigan,35
144978,california,50
175132,connecticut,10
60424,northyorkshire,10
185348,newyork,10
249861,ohio,30
184985,porto,30
81551,minnesota,10
269031,northcarolina,100
6700,missouri,30
131617,ohio,10
169909,georgia,20
176197,california,20
212158,pennsylvania,30
223150,southcarolina,30
240887,washington,30
252034,indiana,30
213132,georgia,30
117985,ontario,10
5328,newmexico,10
15381,texas,10
53490,california,40
61402,newmexico,10
62042,princeedwardisland,35
74165,illinois,20
84301,massachusetts,10
117924,lisboa,30
194222,newyork,10
239322,quebec,10
271164,newyork,100
271222,illinois,35
179636,connecticut,10
34655,georgia,10
41831,ontario,100
159605,virginia,35
80998,kentucky,10
77869,oregon,30
117296,massachusetts,10
136682,england,30
150137,lisboa,10
189531,victoria,10
221953,illinois,30
236389,colorado,20
271099,california,10
71081,ontario,10
179659,ontario,10
269637,california,10
38214,michigan,50
270242,california,100
267811,pennsylvania,100
96321,gelderland,50
82487,florida,35
161350,alberta,10
254027,michigan,10
67512,wisconsin,30
23832,florida,100
24352,california,35
36235,ohio,10
46576,newjersey,100
48032,michigan,30
55414,newmexico,10
64249,tennessee,50
75854,ontario,30
76108,missouri,10
121860,alberta,10
130331,ontario,10
131554,england,50
142352,wien,20
146440,georgia,40
163698,delaware,10
165973,illinois,20
169434,massachusetts,30
185190,scotland,10
190688,lorociuffennafrazsgiustinovno,10
190791,noordbrabant,35
197158,nordrheinwestfahlen,10
206277,southcarolina,10
211685,ontario,10
222787,georgia,35
249639,texas,10
261699,minnesota,10
155491,georgia,30
15726,georgia,100
26346,oregon,100
56143,oregon,10
83457,ontario,10
116254,newhampshire,10
122530,illinois,30
127063,england,10
225815,england,10
229754,newyork,40
234416,california,10
119219,newjersey,30
100519,arizona,30
169669,minnesota,10
181550,florida,10
206701,england,50
157943,britishcolumbia,10
170017,tennessee,10
9172,pennsylvania,10
33288,oregon,50
51609,nebraska,10
58390,louisiana,10
76927,florida,10
103187,virginia,100
109480,northcarolina,30
116267,florida,35
149325,illinois,10
174432,arizona,10
219118,newjersey,10
246627,illinois,40
261264,california,35
276496,texas,50
5585,virginia,40
22423,tennessee,40
28932,california,10
40964,illinois,10
68029,texas,10
70477,california,35
81619,britishcolumbia,35
86148,quebec,30
97469,california,35
121065,california,10
125030,westvirginia,35
135891,texas,10
142775,saskatchewan,30
142794,indiana,10
164906,indiana,10
165791,ontario,50
182117,arizona,10
182781,newyork,100
191498,michigan,35
198920,britishcolumbia,10
204501,missouri,30
208687,massachusetts,40
210287,pennsylvania,10
218526,massachusetts,10
219110,california,10
221183,michigan,10
223509,northcarolina,10
227703,virginia,30
233383,texas,10
238527,illinois,30
239602,causewaybay,10
247471,wisconsin,10
258362,illinois,10
259682,texas,10
266236,none,10
267624,georgia,10
32996,georgia,35
68114,ontario,10
105883,california,10
116379,virginia,10
164347,texas,10
243786,texas,10
250068,england,10
262594,mongolia,40
106715,selangor,30
9246,minnesota,50
12756,california,10
13154,newjersey,50
19709,virginia,40
26030,minnesota,50
47830,newyork,10
51574,maryland,10
64027,massachusetts,30
66842,pennsylvania,35
91588,oklahoma,10
158918,california,10
205202,illinois,10
207522,southcarolina,100
72909,ontario,35
137914,washington,10
184655,virginia,30
204692,florida,35
34727,iowa,10
195016,trsosmontes,40
122928,britishcolumbia,10
229282,newyork,35
4366,newyork,10
199590,california,10
46548,missouri,10
126985,pennsylvania,10
73999,newyork,10
75495,california,10
92393,connecticut,10
240670,ontario,100
121865,britishcolumbia,10
158390,queensland,10
45172,dc,30
85458,illinois,40
135993,britishcolumbia,20
203897,texas,50
213792,oregon,30
248956,california,10
253720,california,10
262268,california,40
268548,newmexico,10
71935,texas,35
123349,california,40
132065,california,40
136419,virginia,40
141935,northcarolina,40
203434,northcarolina,10
209479,california,30
219939,england,100
227400,ohio,30
1905,louisiana,10
55733,louisiana,20
83265,louisiana,20
99077,georgia,10
124814,alabama,10
141235,iowa,30
148033,massachusetts,10
155451,florida,35
179143,missouri,30
181320,quebec,20
209633,newmexico,35
220517,louisiana,20
233745,newsouthwales,30
235839,queensland,30
1915,kentucky,10
7918,texas,10
1918,england,30
165073,alabama,50
9188,washington,10
170469,newsouthwales,30
267925,newsouthwales,10
276157,ontario,50
25129,virginia,10
29779,dc,30
30598,california,10
36199,oregon,10
43423,northcarolina,10
47483,virginia,10
72587,britishcolumbia,10
188280,virginia,100
199357,virginia,10
269605,arizona,10
5704,queensland,50
31187,california,10
95867,iledefrance,30
134615,idaho,50
150849,england,30
271237,virginia,10
277817,louisiana,20
79331,massachusetts,100
159044,louisiana,50
172462,ontario,50
179408,massachusetts,100
54064,britishcolumbia,100
65483,alabama,10
133103,oregon,50
139991,tennessee,50
253615,california,100
69687,california,100
107219,sarawak,30
163140,braga,20
275815,ontario,20
110199,parana,100
180169,newyork,10
181856,michigan,50
207521,na,10
125058,pennsylvania,30
179346,canterbury,100
192703,kansas,10
18567,arkansas,30
31659,pennsylvania,30
38610,saskatchewan,35
52330,illinois,35
87859,massachusetts,30
136235,washington,50
152944,saskatchewan,35
204468,indiana,35
212416,kentucky,50
221097,saskatchewan,35
227635,quebec,35
272112,texas,10
15506,na,20
45731,michigan,30
196154,tennessee,50
240783,florida,30
1937,montana,50
49766,tennessee,10
109131,northcarolina,10
112811,newjersey,100
198001,minnesota,50
257966,newyork,10
1945,northcarolina,100
41114,england,30
224366,kualalumpur,35
1947,ontario,10
81961,ontario,50
131852,connecticut,10
1949,northcarolina,10
6582,iowa,40
10124,california,100
14812,britishcolumbia,40
18196,iledefrance,30
25536,wisconsin,10
33737,northcarolina,10
52846,california,100
69845,california,35
82859,washington,10
89077,colorado,35
111369,california,100
115286,california,10
127441,missouri,50
155650,texas,10
155880,newyork,30
183871,hamburg,100
207791,michigan,30
208481,southcarolina,100
217426,indiana,50
219524,ontario,50
231185,southcarolina,10
234708,westvirginia,10
237655,northcarolina,100
243756,colorado,10
250223,georgia,50
251910,virginia,10
252385,noordholland,10
267006,ohio,100
275377,wyoming,30
278483,indiana,10
278773,virginia,10
2255,virginia,40
19429,washington,10
32083,alberta,50
35922,britishcolumbia,10
42762,westvirginia,10
43417,alberta,10
54634,oregon,10
63775,britishcolumbia,40
71174,ohio,20
94543,pennsylvania,100
111586,newyork,10
114439,london,35
116501,california,10
150350,illinois,40
163338,florida,10
194717,pennsylvania,35
216023,massachusetts,50
232392,oregon,40
237339,wisconsin,40
262599,colorado,50
276206,ontario,10
276498,virginia,10
1951,badenwuerttemberg,30
162690,ohio,35
195063,england,35
1961,michigan,20
50823,california,10
233924,pennsylvania,35
16397,sicilia,10
18464,veneto,35
19244,friuliveneziagiulia,10
29117,ticino,10
37398,lombardia,10
56978,milan,10
95336,tuscanychiantishire,40
103082,lombardia,35
128600,lombardia,40
165964,lombardia,30
166856,sicilia,50
234952,lazio,20
255717,lazio,30
1966,burgos,10
158998,hautegaronne,30
162924,rhnealpes,30
1971,iowa,30
1978,missouri,10
45749,california,50
165623,massachusetts,10
1989,arizona,30
40974,newyork,10
43749,florida,100
58770,newyork,10
85089,pennsylvania,35
89630,indiana,10
91976,michigan,10
126713,ontario,50
134193,missouri,10
186963,wisconsin,30
196204,oregon,30
269782,alberta,35
1990,riodejaneiro,35
1995,madrid,100
26221,england,35
104861,badenwuerttemberg,30
119408,england,10
257053,basquecountryeuskalherria,50
267120,england,35
271678,alabama,30
2009,nordrheinwestfalen,35
8988,texas,40
26891,oregon,100
64713,pennsylvania,100
89474,illinois,10
131621,oregon,10
181496,northcarolina,10
187682,newbrunswick,10
250288,kentucky,100
259685,texas,10
265407,georgia,10
274638,missouri,10
151765,ohio,35
160755,georgia,30
178463,pennsylvania,100
221099,saskatchewan,10
107441,andalucia,30
113662,alaska,100
148738,newjersey,10
29170,britishcolumbia,100
55737,britishcolumbia,10
234965,indiana,10
2385,england,10
14672,hawkesbay,30
20729,britishcolumbia,35
26488,washington,10
28191,newsouthwales,30
33395,virginia,30
35964,northcarolina,10
50894,pennsylvania,10
86017,indiana,10
101370,colorado,100
105395,california,30
107780,alberta,10
107895,britishcolumbia,10
111810,illinois,10
117378,minnesota,50
144095,texas,10
154009,washington,100
155774,colorado,10
185643,missouri,50
186970,michigan,10
193765,minnesota,100
197735,britishcolumbia,10
198139,newmexico,10
206749,california,30
216225,missouri,40
218358,ohio,10
222826,wasinsingasnowinshangers,30
230253,florida,100
231316,maryland,40
236592,britishcolumbia,35
237050,britishcolumbia,10
244944,massachusetts,30
30565,newyork,10
46709,texas,30
231567,texas,30
255500,texas,10
202407,britishcolumbia,30
85209,alabama,40
139579,pennsylvania,50
20784,maryland,100
156540,newyork,10
196702,ontario,30
22094,illinois,30
139753,illinois,10
231969,illinois,10
138849,pennsylvania,40
180770,britishcolumbia,10
218551,ontario,30
246995,pennsylvania,20
55997,england,100
158140,britishcolumbia,10
62662,washington,40
96959,washington,10
253028,nebraska,10
58932,pennsylvania,10
70620,alabama,30
137539,pennsylvania,10
17605,california,10
54262,victoria,10
78883,ohio,10
122423,california,40
136781,ontario,10
148533,newbrunswick,10
185640,idaho,10
241806,florida,35
246439,california,100
262238,missouri,10
54374,england,30
65807,missouri,10
82510,missouri,10
106066,canterbury,100
278259,virginia,40
25019,california,10
43206,missouri,30
69028,newyork,10
70211,northcarolina,10
103057,washington,50
106245,oregon,35
138752,arizona,10
141018,arizona,10
146407,wisconsin,10
168622,ontario,10
219825,texas,100
231058,northcarolina,100
231259,westvirginia,100
233738,bayern,10
245259,northcarolina,10
271456,ontario,10
276127,newyork,100
27277,england,30
78659,alabama,30
79751,missouri,10
108167,alberta,10
119386,newyork,40
169255,virginia,10
201814,newjersey,30
262971,california,10
33256,missouri,10
58070,illinois,10
142978,britishcolumbia,40
170392,ontario,35
208018,illinois,10
226993,britishcolumbia,30
229654,ontario,30
237168,california,10
246269,england,100
267558,britishcolumbia,100
271210,washington,100
272671,ontario,10
2018,alberta,30
17614,texas,50
24009,iowa,10
25245,alberta,30
68554,georgia,50
142142,victoria,50
153286,illinois,10
153582,california,10
168805,colorado,100
220628,northcarolina,40
240548,kansas,10
256936,california,50
259230,riftvalley,10
4579,britishcolumbia,10
17634,ontario,30
18282,ontario,40
21076,california,10
32239,newbrunswick,10
33366,pennsylvania,10
34561,britishcolumbia,10
35018,arkansas,10
35189,novascotia,40
35963,oregon,100
38672,ontario,100
46452,maryland,10
46600,northcarolina,10
52169,britishcolumbia,10
65680,crestonbc,10
69919,missouri,10
71179,victoria,100
71767,ohio,10
76417,braga,20
80844,pichincha,35
95394,alberta,30
97443,ontario,20
101175,florida,10
103412,britishcolumbia,35
105503,california,10
106282,texas,30
139230,wyoming,40
148739,washington,10
152307,washington,30
157677,veneto,10
169659,quebec,30
177731,virginia,30
181833,noordholland,30
182475,massachusetts,10
212344,california,35
233242,alberta,10
240213,kualalumpur,30
257219,alberta,10
278325,virginia,100
6226,wisconsin,50
8737,england,10
14051,connecticut,10
24531,alberta,50
40975,newjersey,10
56874,alberta,20
72488,pennsylvania,10
74810,illinois,10
82659,minnesota,100
90037,southcarolina,100
96215,pennsylvania,100
110702,florida,100
110920,britishcolumbia,35
111304,california,10
135999,alabama,10
237156,newyork,100
239835,ohio,10
241580,california,35
255830,alabama,30
2024,california,35
206756,california,30
71907,england,10
214851,unknown,10
116674,tennessee,40
221238,virginia,20
250738,arizona,40
28857,minnesota,10
226870,britishcolumbia,35
51446,california,10
135163,tennessee,10
104168,victoria,10
107664,zuidholland,10
120549,sovicente,35
278012,na,35
16842,minnesota,10
188917,california,35
87346,newyork,20
238473,california,30
87846,utah,10
20352,dc,10
55511,ontario,10
92561,iowa,40
92965,washington,10
93904,california,100
151412,california,40
174564,massachusetts,10
238617,virginia,50
21952,florida,100
103261,oklahoma,50
220524,rheinlandpfalz,30
86965,novascotia,40
134290,texas,10
135213,washington,10
145669,california,10
158077,illinois,30
166510,alberta,10
167816,texas,30
